url,title,price,location,area_m2,rooms,floor,market_type,year_built,finish,heating,rent,ownership,available_from,advertiser_type,extras,price_per_m2,elevator,building_material,window_type,building_type,energy_certificate,security_features
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-86m2-balkon-bezposrednio-ID4u8Ye,4-pokojowe mieszkanie 86m2 + balkon Bezpośrednio,945 030 zł,"ul. Józefowska 23, Wełnowiec-Józefowiec, Katowice, śląskie",86.7,4,2/6,pierwotny,2027,do wykończenia,miejskie,brak informacji,pełna własność,2027-03-30,deweloper,"balkon, garaż/miejsce parkingowe",10900,tak,brak informacji,brak informacji,brak informacji,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/osiedle-opt-tuz-obok-parku-slaskiego-ID4urae,Osiedle Opt tuż obok Parku Śląskiego,777 000 zł,"Wełnowiec-Józefowiec, Katowice, śląskie",94.4,5,2/2,wtórny,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji,biuro nieruchomości,"balkon, piwnica",8231,nie,brak informacji,brak informacji,apartamentowiec,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/koszutka-mieszkanie-z-potencjalem-nowa-cena-ID4uAO9,Koszutka! Mieszkanie z potencjałem! Nowa cena!,374 000 zł,"ul. Michała Grażyńskiego, Koszutka, Katowice, śląskie",44.0,2,5/10,wtórny,1970,do wykończenia,inne,brak informacji,udział,brak informacji,biuro nieruchomości,balkon,8500,tak,brak informacji,drewniane,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/lokal-mieszkalny-uzytkowy-w-centrum-ID4tAgZ,✅ Lokal Mieszkalny / Użytkowy W Centrum ✅,470 000 zł,"ul. Tadeusza Kościuszki, Śródmieście, Katowice, śląskie",102.0,1,parter/6,wtórny,brak informacji,do zamieszkania,elektryczne,0,pełna własność,2024-06-01,biuro nieruchomości,brak informacji,4608,nie,brak informacji,brak informacji,kamienica,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-przy-rynku-w-centrum-katowic-ID4wF1s,2 pokojowe mieszkanie przy Rynku w Centrum Katowic,430 000 zł,"ul. Teatralna, Śródmieście, Katowice, śląskie",44.55,2,5/5,wtórny,1960,do remontu,miejskie,666 zł,pełna własność,2025-03-26,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",9652,tak,brak informacji,brak informacji,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/200-m-do-galerii-katowickie-2-pok-55m-ID4wxXB,200 m do Galerii Katowickie -2 pok./55m,438 000 zł,"ul. 3 Maja, Śródmieście, Katowice, śląskie",55.0,2,4/4,wtórny,brak informacji,do remontu,gazowe,337 zł,brak informacji,brak informacji,biuro nieruchomości,"balkon, oddzielna kuchnia",7964,nie,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-78m2-balkon-bezposrednio-ID4ulIg,4-pokojowe mieszkanie 78m2 + balkon Bezpośrednio,brak informacji,"ul. gen. Władysława Sikorskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",78.49,4,6/8,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-02-15,deweloper,"balkon, garaż/miejsce parkingowe",brak informacji,tak,brak informacji,brak informacji,brak informacji,brak informacji,teren zamknięty
https://www.otodom.pl/pl/oferta/okazja-blisko-centrum-i-uniwersytetu-ID4uAeI,Okazja! Blisko Centrum i Uniwersytetu!,219 000 zł,"ul. Bohaterów Monte Cassino, Zawodzie, Katowice, śląskie",22.52,1,10/10,wtórny,1978,do wykończenia,inne,806 zł,udział,2025-01-23,biuro nieruchomości,brak informacji,9725,tak,brak informacji,brak informacji,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/brak-pcc-2x-loggia-3-pokoje-wysoki-standard-ID4wF0w,Brak Pcc | 2X Loggia | 3 Pokoje | Wysoki Standard,665 000 zł,"ul. Nadgórników, Bogucice, Katowice, śląskie",50.24,2,3/11,pierwotny,2024,do zamieszkania,miejskie,0,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",13236,tak,brak informacji,brak informacji,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/brak-pcc-3-pokoje-wysoki-standard-loggia-ID4wF0v,Brak Pcc | 3 Pokoje | Wysoki Standard | Loggia,870 000 zł,"ul. Nadgórników, Bogucice, Katowice, śląskie",63.13,3,1/11,pierwotny,2024,do zamieszkania,miejskie,0,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",13781,tak,brak informacji,brak informacji,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/kawalerk-z-duzym-tarasem-wyposazenie-lux-ID4wF0m,Kawalerk Z Dużym Tarasem Wyposażenie Lux,460 000 zł,"ul. Tysiąclecia, Osiedle Tysiąclecia, Katowice, śląskie",28.0,1,> 10/17,wtórny,2022,do zamieszkania,miejskie,0,pełna własność,2025-02-24,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe",16429,nie,cegła,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-67m2-balkon-bez-prowizji-ID4ulLX,3-pokojowe mieszkanie 67m2 + balkon Bez Prowizji,brak informacji,"ul. Ceglana, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",67.61,3,3/3,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-02-15,deweloper,"balkon, garaż/miejsce parkingowe",brak informacji,tak,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/panorama-3-stawy-mieszkanie-3-pok-7-b69-ID4mYqj,Panorama 3 Stawy | mieszkanie 3-pok. | 7.B69,858 432 zł,"ul. gen. Kazimierza Pułaskiego 23, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",63.12,3,7/8,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-12-30,deweloper,"balkon, garaż/miejsce parkingowe",13600,tak,brak informacji,plastikowe,blok,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-30m2-2-ogrodki-ID4ufWJ,2-pokojowe mieszkanie 30m2 + 2 ogródki,466 590 zł,"ul. Złota, Dąb, Katowice, śląskie",30.9,2,parter/4,pierwotny,2024,do wykończenia,brak informacji,brak informacji,pełna własność,2024-03-30,deweloper,"ogródek, garaż/miejsce parkingowe",15100,tak,brak informacji,brak informacji,brak informacji,brak informacji,teren zamknięty
https://www.otodom.pl/pl/oferta/mieszkanie-z-garazem-na-os-tysiaclecia-ID4udHU,Mieszkanie Z Garażem Na Os. Tysiąclecia!,424 000 zł,"Osiedle Tysiąclecia, Katowice, śląskie",50.0,3,> 10/13,wtórny,brak informacji,do zamieszkania,miejskie,910 zł,pełna własność,2025-01-08,biuro nieruchomości,brak informacji,8480,tak,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-katowice-ligota-po-generalnym-remoncie-ID4uf1C,mieszkanie Katowice Ligota po generalnym remoncie,850 000 zł,"Ligota-Panewniki, Katowice, śląskie",100.0,4,1/2,wtórny,brak informacji,do zamieszkania,gazowe,500 zł,pełna własność,brak informacji,biuro nieruchomości,"ogródek, garaż/miejsce parkingowe, piwnica, oddzielna kuchnia, pom. użytkowe",8500,nie,brak informacji,plastikowe,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-katowice-piotrowice-ochojec-ID4uf78,"mieszkanie Katowice Piotrowice , Ochojec",460 000 zł,"Piotrowice-Ochojec, Katowice, śląskie",64.0,3,1/4,wtórny,brak informacji,do wykończenia,miejskie,620 zł,brak informacji,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, oddzielna kuchnia",7188,nie,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-ligocie-50-64m2-ID4wsAp,"Dwupokojowe mieszkanie na Ligocie 50,64m2",349 000 zł,"ul. Piotrowicka, Ligota-Panewniki, Katowice, śląskie",50.64,2,parter/3,wtórny,brak informacji,do zamieszkania,gazowe,504 zł,pełna własność,brak informacji,biuro nieruchomości,"piwnica, oddzielna kuchnia",6892,nie,cegła,plastikowe,kamienica,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-po-remoncie-bezposrednio-ID4uNNk,Nowoczesne mieszkanie |Po remoncie | Bezpośrednio,249 000 zł,"ul. Mysłowicka, Giszowiec, Katowice, śląskie",26.0,1,10/10,wtórny,1980,do zamieszkania,miejskie,450 zł,spółdzielcze wł. prawo do lokalu,brak informacji,prywatny,piwnica,9577,nie,wielka płyta,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/2-pokoje-taras-wysposazenie-pod-klucz-lux-ID4wETr,"2 Pokoje, Taras, Wysposażenie Pod Klucz, Lux",549 000 zł,"ul. Meteorologów, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",31.0,2,2/4,wtórny,2022,do zamieszkania,miejskie,600 zł,pełna własność,2025-02-24,biuro nieruchomości,"balkon, piwnica",17710,nie,cegła,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/4-pokoje-balkon-winda-i-szybki-dojazd-do-centrum-ID4wqK7,"4 pokoje, balkon, winda i szybki dojazd do centrum",405 000 zł,"1-go Maja, Zawodzie, Katowice, śląskie",55.6,4,2/10,wtórny,brak informacji,do remontu,miejskie,890 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica",7284,tak,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-45-61-m-katowice-ID4wERO,"Mieszkanie, 45,61 m², Katowice",660 000 zł,"ul. Nadgórników, Bogucice, Katowice, śląskie",45.61,2,8/12,wtórny,2025,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,prywatny,"taras, pom. użytkowe",14471,tak,beton,aluminiowe,apartamentowiec,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-dostepne-od-zaraz-ID4woGe,Mieszkanie Dwupokojowe Dostępne Od Zaraz!,380 000 zł,"Centrum, Siemianowice Śląskie, śląskie",45.86,2,parter/2,wtórny,1960,do zamieszkania,inne,494 zł,pełna własność,2025-03-10,biuro nieruchomości,"garaż/miejsce parkingowe, piwnica",8286,nie,brak informacji,plastikowe,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/hpr/pl/oferta/mieszkanie-127-85-m-katowice-ID4wrOO,"Mieszkanie, 127,85 m², Katowice",960 000 zł,"ul. Mikołaja Kopernika, Śródmieście, Katowice, śląskie",127.85,4,1/4,wtórny,1910,do wykończenia,brak informacji,brak informacji,pełna własność,brak informacji,biuro nieruchomości,balkon,7509,nie,cegła,plastikowe,kamienica,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-3-pokoje-francuska-park-82-m2-ID4uxXQ,Sprzedam mieszkanie 3 pokoje francuska park 82 m2,915 000 zł,"Francuska Park, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",82.0,3,6/7,wtórny,2022,do zamieszkania,miejskie,900 zł,pełna własność,brak informacji,prywatny,"balkon, taras, garaż/miejsce parkingowe, pom. użytkowe",11159,tak,inny,plastikowe,apartamentowiec,A+,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/piekny-widok-radockiego-po-remoncie-ID4wlWR,⭐️ Piękny widok | Radockiego | Po remoncie ⭐,479 900 zł,"ul. Marcina Radockiego, Piotrowice-Ochojec, Katowice, śląskie",51.0,3,9/9,wtórny,1970,do zamieszkania,miejskie,780 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica, pom. użytkowe",9410,tak,wielka płyta,plastikowe,blok,W trakcie realizacji / Zwolnione,brak informacji
https://www.otodom.pl/pl/oferta/przestronne-2-pokojowe-z-parkingiem-ze-szlabanem-ID4wEQU,"Przestronne, 2 pokojowe z parkingiem ze szlabanem",349 999 zł,"Wełnowiec-Józefowiec, Katowice, śląskie",50.68,2,4/4,wtórny,1976,do wykończenia,miejskie,750 zł,spółdzielcze wł. prawo do lokalu,brak informacji,biuro nieruchomości,"balkon, piwnica",6906,nie,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-balkon-bezposrednio-ID4unBZ,2-pokojowe mieszkanie 37m2 + balkon Bezpośrednio,493 251 zł,"ul. ks. Piotra Skargi 1, Śródmieście, Katowice, śląskie",37.08,2,4/16,pierwotny,2026,do wykończenia,brak informacji,brak informacji,pełna własność,2026-12-12,deweloper,"balkon, garaż/miejsce parkingowe",13302,tak,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/medykow-32-mieszkanie-4-pok-31-ID4nj25,Medyków 32 | mieszkanie 4-pok. | 31,871 956 zł,"ul. Medyków, Ligota-Panewniki, Katowice, śląskie",82.26,4,1/4,pierwotny,2026,do wykończenia,miejskie,brak informacji,pełna własność,2026-11-15,deweloper,"balkon, garaż/miejsce parkingowe",10600,tak,brak informacji,plastikowe,apartamentowiec,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/apartament-na-sprzedaz-98-63-m2-nadgornikow-14-ID4wwo6,"Apartament na sprzedaż | 98,63 m2 | Nadgórników 14",1 600 000 zł,"ul. Nadgórników, Bogucice, Katowice, śląskie",98.63,5,6/11,pierwotny,2024,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji,biuro nieruchomości,brak informacji,16222,tak,brak informacji,brak informacji,apartamentowiec,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/piekny-apartament-100-m2-co-miejskie-lub-gaz-ID4wEPB,Piękny APARTAMENT 100 m2. CO miejskie lub gaz!,689 000 zł,"ul. Wiosny Ludów, Szopienice-Burowiec, Katowice, śląskie",96.0,3,2/3,wtórny,1930,do zamieszkania,gazowe,brak informacji,pełna własność,2025-03-27,biuro nieruchomości,"garaż/miejsce parkingowe, piwnica",7177,nie,cegła,plastikowe,kamienica,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/debowe-tarasy-silesia-apartament-nowa-cena-ID4udV4,"Dębowe Tarasy SILESIA Apartament, NOWA CENA",799 000 zł,"ul. Johna Baildona 24a, Dąb, Katowice, śląskie",73.0,3,7/9,wtórny,2011,do zamieszkania,miejskie,480 zł,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",10945,nie,pustak,plastikowe,apartamentowiec,A,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/bezczynszowe-m4-z-garazem-do-remontu-okazja-ID4wEOQ,Bezczynszowe M4 z garażem do remontu ! OKAZJA,480 000 zł,"ul. Piotrowicka, Ligota-Panewniki, Katowice, śląskie",95.0,4,2/2,wtórny,brak informacji,do wykończenia,gazowe,0 zł,pełna własność,brak informacji,biuro nieruchomości,brak informacji,5053,nie,brak informacji,plastikowe,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/ostatnie-pietro-niski-budynek-wsrod-zieleni-ID4wBRN,OSTATNIE PIĘTRO ✅ Niski budynek | Wśród zieleni!,657 758 zł,"Wełnowiec-Józefowiec, Katowice, śląskie",60.2,4,3/3,pierwotny,brak informacji,do wykończenia,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, taras, garaż/miejsce parkingowe, piwnica",10926,tak,pustak,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/bazantowo-dwa-pokoje-gotowe-idealne-ID4wEMh,Bażantowo|Dwa pokoje|Gotowe|Idealne,465 000 zł,"Kostuchna, Katowice, śląskie",37.24,2,1/4,wtórny,2017,do zamieszkania,miejskie,450 zł,brak informacji,brak informacji,biuro nieruchomości,balkon,12487,tak,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/komfortowe-2pok-mieszkanie-bez-barier-po-remoncie-ID4txKT,Komfortowe 2pok.Mieszkanie Bez Barier Po remoncie,349 000 zł,"Osiedle Tysiąclecia, Katowice, śląskie",50.0,2,parter,wtórny,brak informacji,brak informacji,miejskie,496 zł,pełna własność,brak informacji,biuro nieruchomości,brak informacji,6980,tak,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/komfortowe-2-pokoje-i-wysoki-standard-i-podlogowka-ID4wEEY,Komfortowe 2 pokoje I Wysoki standard I Podłogówka,433 015 zł,"Śródmieście, Katowice, śląskie",41.11,2,4/4,pierwotny,2024,do wykończenia,miejskie,brak informacji,brak informacji,brak informacji,biuro nieruchomości,garaż/miejsce parkingowe,10533,tak,brak informacji,brak informacji,apartamentowiec,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/swietna-lokalizacja-1-pok-37-m-ID4wEET,Świetna Lokalizacja ! 1 pok / 37 m,285 000 zł,"Ligota-Panewniki, Katowice, śląskie",37.5,1,3/4,wtórny,brak informacji,brak informacji,brak informacji,397 zł,brak informacji,brak informacji,biuro nieruchomości,brak informacji,7600,nie,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/3-pokoje-duzy-balkon-wysoki-standard-i-podlogowka-ID4wEEF,3 pokoje duży balkon Wysoki standard I Podłogówka,501 564 zł,"Wełnowiec-Józefowiec, Katowice, śląskie",50.92,3,1/4,pierwotny,2024,do wykończenia,miejskie,brak informacji,brak informacji,brak informacji,biuro nieruchomości,garaż/miejsce parkingowe,9850,tak,brak informacji,brak informacji,apartamentowiec,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/przestronne-i-nowoczesne-mieszkanie-w-katowicach-ID4tPRT,Przestronne I Nowoczesne Mieszkanie W Katowicach.,799 000 zł,"Śródmieście, Katowice, śląskie",77.0,3,1/6,wtórny,1970,do zamieszkania,miejskie,1 200 zł,pełna własność,2024-11-07,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",10377,tak,brak informacji,plastikowe,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/rodzinne-m3-i-duzy-balkon-i-podlogowka-i-hala-gara-ID4wEEA,Rodzinne M3 I Duży balkon I Podłogówka I Hala gara,658 270 zł,"Wełnowiec-Józefowiec, Katowice, śląskie",72.63,3,1/4,pierwotny,2024,do wykończenia,miejskie,brak informacji,brak informacji,brak informacji,biuro nieruchomości,garaż/miejsce parkingowe,9063,tak,brak informacji,brak informacji,apartamentowiec,brak informacji,monitoring / ochrona
https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-cichej-okolicy-ID4wqaJ,Przestronne Mieszkanie W Cichej Okolicy,399 000 zł,"Załęże, Katowice, śląskie",51.0,2,1/2,wtórny,brak informacji,brak informacji,gazowe,750 zł,brak informacji,2025-03-06,biuro nieruchomości,"balkon, piwnica",7824,nie,cegła,brak informacji,blok,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/gotowe-do-odbioru-apartamenty-zlota-promocja-ID4tkt8,"Gotowe do odbioru, Apartamenty Złota, PROMOCJA!",684 828 zł,"Dąb, Katowice, śląskie",67.14,4,parter/4,pierwotny,2024,do zamieszkania,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"ogródek, garaż/miejsce parkingowe, pom. użytkowe",10200,nie,cegła,plastikowe,apartamentowiec,brak informacji,teren zamknięty
https://www.otodom.pl/pl/oferta/katowice-dab-zlota-69-39-64m2-2-pok-ID4tkpo,Katowice | Dąb | Złota 69 | 39.64m2 | 2 pok,606 492 zł,"ul. Złota 69, Dąb, Katowice, śląskie",39.64,2,parter/4,wtórny,2024,do zamieszkania,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"ogródek, garaż/miejsce parkingowe, piwnica",15300,nie,żelbet,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/mieszkanie-c5-apartamenty-zlota-katowice-ID4wxZE,Mieszkanie C5 Apartamenty Złota Katowice,540 396 zł,"ul. Złota, Dąb, Katowice, śląskie",52.98,3,1/3,pierwotny,2024,do wykończenia,miejskie,500 zł,pełna własność,2025-03-21,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",10200,tak,beton komórkowy,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
https://www.otodom.pl/pl/oferta/katowice-dab-zlota-69-45-77m2-2-pok-ID4tks9,"Katowice | Dąb | Złota 69 | 45,77m2 | 2 pok",723 166 zł,"ul. Złota 69, Dąb, Katowice, śląskie",45.77,2,4/4,wtórny,2024,do zamieszkania,miejskie,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica",15800,tak,żelbet,plastikowe,apartamentowiec,brak informacji,teren zamknięty monitoring / ochrona
